,horizon,date_origin,date_target,target,stl_lag_1,stl_lag_2,stl_lag_3,stl_lag_4,stl_lag_5,stl_lag_6,stl_lag_7,stl_lag_8,stl_lag_9,stl_lag_10,stl_lag_11,stl_lag_12,stl_lag_13,arima_lag_1,arima_lag_2,arima_lag_3,arima_lag_4,arima_lag_5,arima_lag_6,arima_lag_7,arima_lag_8,arima_lag_9,arima_lag_10,arima_lag_11,arima_lag_12,arima_lag_13
5,6,2015-09-05,2015-09-11,9.0,37.42403195847526,35.771239337716466,34.12699041389597,51.41608846404342,17.166666666666668,20.58333333333333,49.79166666666666,15.333333333333336,8.583333333333334,10.916666666666664,28.20833333333333,27.79166666666667,26.95833333333333,63.455587698670854,68.54785807435242,57.92698941613783,48.35070729847821,17.166666666666668,20.58333333333333,49.79166666666666,15.333333333333336,8.583333333333334,10.916666666666664,28.20833333333333,27.79166666666667,26.95833333333333
6,7,2015-09-05,2015-09-12,7.625,67.44349465605934,37.42403195847526,35.771239337716466,34.12699041389597,51.41608846404342,17.166666666666668,20.58333333333333,49.79166666666666,15.333333333333336,8.583333333333334,10.916666666666664,28.20833333333333,27.79166666666667,67.99931650811646,63.455587698670854,68.54785807435242,57.92698941613783,48.35070729847821,17.166666666666668,20.58333333333333,49.79166666666666,15.333333333333336,8.583333333333334,10.916666666666664,28.20833333333333,27.79166666666667
0,1,2015-09-12,2015-09-13,18.95833333333333,7.625,9.0,8.833333333333334,35.791666666666664,60.16666666666666,27.04166666666667,17.166666666666668,20.58333333333333,49.79166666666666,15.333333333333336,8.583333333333334,10.916666666666664,28.20833333333333,7.625,9.0,8.833333333333334,35.791666666666664,60.16666666666666,27.04166666666667,17.166666666666668,20.58333333333333,49.79166666666666,15.333333333333336,8.583333333333334,10.916666666666664,28.20833333333333
1,2,2015-09-12,2015-09-14,60.0,18.95833333333333,7.625,9.0,8.833333333333334,35.791666666666664,60.16666666666666,27.04166666666667,17.166666666666668,20.58333333333333,49.79166666666666,15.333333333333336,8.583333333333334,10.916666666666664,18.95833333333333,7.625,9.0,8.833333333333334,35.791666666666664,60.16666666666666,27.04166666666667,17.166666666666668,20.58333333333333,49.79166666666666,15.333333333333336,8.583333333333334,10.916666666666664
2,3,2015-09-12,2015-09-15,105.875,78.6459597957186,18.95833333333333,7.625,9.0,8.833333333333334,35.791666666666664,60.16666666666666,27.04166666666667,17.166666666666668,20.58333333333333,49.79166666666666,15.333333333333336,8.583333333333334,39.38284373534643,18.95833333333333,7.625,9.0,8.833333333333334,35.791666666666664,60.16666666666666,27.04166666666667,17.166666666666668,20.58333333333333,49.79166666666666,15.333333333333336,8.583333333333334
3,4,2015-09-12,2015-09-16,127.16666666666669,20.553825564961542,78.6459597957186,18.95833333333333,7.625,9.0,8.833333333333334,35.791666666666664,60.16666666666666,27.04166666666667,17.166666666666668,20.58333333333333,49.79166666666666,15.333333333333336,62.532045557145835,39.38284373534643,18.95833333333333,7.625,9.0,8.833333333333334,35.791666666666664,60.16666666666666,27.04166666666667,17.166666666666668,20.58333333333333,49.79166666666666,15.333333333333336
4,5,2015-09-12,2015-09-17,138.75,6.749215591858167,20.553825564961542,78.6459597957186,18.95833333333333,7.625,9.0,8.833333333333334,35.791666666666664,60.16666666666666,27.04166666666667,17.166666666666668,20.58333333333333,49.79166666666666,62.285147043036055,62.532045557145835,39.38284373534643,18.95833333333333,7.625,9.0,8.833333333333334,35.791666666666664,60.16666666666666,27.04166666666667,17.166666666666668,20.58333333333333,49.79166666666666
5,6,2015-09-12,2015-09-18,73.04166666666667,7.694593489927939,6.749215591858167,20.553825564961542,78.6459597957186,18.95833333333333,7.625,9.0,8.833333333333334,35.791666666666664,60.16666666666666,27.04166666666667,17.166666666666668,20.58333333333333,70.40363037053639,62.285147043036055,62.532045557145835,39.38284373534643,18.95833333333333,7.625,9.0,8.833333333333334,35.791666666666664,60.16666666666666,27.04166666666667,17.166666666666668,20.58333333333333
6,7,2015-09-12,2015-09-19,19.041666666666668,25.681644119077802,7.694593489927939,6.749215591858167,20.553825564961542,78.6459597957186,18.95833333333333,7.625,9.0,8.833333333333334,35.791666666666664,60.16666666666666,27.04166666666667,17.166666666666668,64.55911697532792,70.40363037053639,62.285147043036055,62.532045557145835,39.38284373534643,18.95833333333333,7.625,9.0,8.833333333333334,35.791666666666664,60.16666666666666,27.04166666666667,17.166666666666668
0,1,2015-09-19,2015-09-20,80.29166666666667,19.041666666666668,73.04166666666667,138.75,127.16666666666669,105.875,60.0,18.95833333333333,7.625,9.0,8.833333333333334,35.791666666666664,60.16666666666666,27.04166666666667,19.041666666666668,73.04166666666667,138.75,127.16666666666669,105.875,60.0,18.95833333333333,7.625,9.0,8.833333333333334,35.791666666666664,60.16666666666666,27.04166666666667
1,2,2015-09-19,2015-09-21,79.70833333333333,80.29166666666667,19.041666666666668,73.04166666666667,138.75,127.16666666666669,105.875,60.0,18.95833333333333,7.625,9.0,8.833333333333334,35.791666666666664,60.16666666666666,80.29166666666667,19.041666666666668,73.04166666666667,138.75,127.16666666666669,105.875,60.0,18.95833333333333,7.625,9.0,8.833333333333334,35.791666666666664,60.16666666666666
2,3,2015-09-19,2015-09-22,115.875,33.83452497791624,80.29166666666667,19.041666666666668,73.04166666666667,138.75,127.16666666666669,105.875,60.0,18.95833333333333,7.625,9.0,8.833333333333334,35.791666666666664,93.68764068234674,80.29166666666667,19.041666666666668,73.04166666666667,138.75,127.16666666666669,105.875,60.0,18.95833333333333,7.625,9.0,8.833333333333334,35.791666666666664
3,4,2015-09-19,2015-09-23,28.66666666666667,53.30530024222756,33.83452497791624,80.29166666666667,19.041666666666668,73.04166666666667,138.75,127.16666666666669,105.875,60.0,18.95833333333333,7.625,9.0,8.833333333333334,80.48786209803566,93.68764068234674,80.29166666666667,19.041666666666668,73.04166666666667,138.75,127.16666666666669,105.875,60.0,18.95833333333333,7.625,9.0,8.833333333333334
4,5,2015-09-19,2015-09-24,89.875,38.41358219429788,53.30530024222756,33.83452497791624,80.29166666666667,19.041666666666668,73.04166666666667,138.75,127.16666666666669,105.875,60.0,18.95833333333333,7.625,9.0,82.7272334029044,80.48786209803566,93.68764068234674,80.29166666666667,19.041666666666668,73.04166666666667,138.75,127.16666666666669,105.875,60.0,18.95833333333333,7.625,9.0
5,6,2015-09-19,2015-09-25,19.08333333333333,44.438527469155375,38.41358219429788,53.30530024222756,33.83452497791624,80.29166666666667,19.041666666666668,73.04166666666667,138.75,127.16666666666669,105.875,60.0,18.95833333333333,7.625,75.61674101633662,82.7272334029044,80.48786209803566,93.68764068234674,80.29166666666667,19.041666666666668,73.04166666666667,138.75,127.16666666666669,105.875,60.0,18.95833333333333,7.625
6,7,2015-09-19,2015-09-26,27.625,53.52604322320329,44.438527469155375,38.41358219429788,53.30530024222756,33.83452497791624,80.29166666666667,19.041666666666668,73.04166666666667,138.75,127.16666666666669,105.875,60.0,18.95833333333333,83.44123261802783,75.61674101633662,82.7272334029044,80.48786209803566,93.68764068234674,80.29166666666667,19.041666666666668,73.04166666666667,138.75,127.16666666666669,105.875,60.0,18.95833333333333
0,1,2015-09-26,2015-09-27,45.83333333333334,27.625,19.08333333333333,89.875,28.66666666666667,115.875,79.70833333333333,80.29166666666667,19.041666666666668,73.04166666666667,138.75,127.16666666666669,105.875,60.0,27.625,19.08333333333333,89.875,28.66666666666667,115.875,79.70833333333333,80.29166666666667,19.041666666666668,73.04166666666667,138.75,127.16666666666669,105.875,60.0
1,2,2015-09-26,2015-09-28,47.66666666666666,45.83333333333334,27.625,19.08333333333333,89.875,28.66666666666667,115.875,79.70833333333333,80.29166666666667,19.041666666666668,73.04166666666667,138.75,127.16666666666669,105.875,45.83333333333334,27.625,19.08333333333333,89.875,28.66666666666667,115.875,79.70833333333333,80.29166666666667,19.041666666666668,73.04166666666667,138.75,127.16666666666669,105.875
2,3,2015-09-26,2015-09-29,41.5,63.052886126625154,45.83333333333334,27.625,19.08333333333333,89.875,28.66666666666667,115.875,79.70833333333333,80.29166666666667,19.041666666666668,73.04166666666667,138.75,127.16666666666669,61.7344492120252,45.83333333333334,27.625,19.08333333333333,89.875,28.66666666666667,115.875,79.70833333333333,80.29166666666667,19.041666666666668,73.04166666666667,138.75,127.16666666666669
3,4,2015-09-26,2015-09-30,23.375,65.09564167484605,63.052886126625154,45.83333333333334,27.625,19.08333333333333,89.875,28.66666666666667,115.875,79.70833333333333,80.29166666666667,19.041666666666668,73.04166666666667,138.75,85.19746513286032,61.7344492120252,45.83333333333334,27.625,19.08333333333333,89.875,28.66666666666667,115.875,79.70833333333333,80.29166666666667,19.041666666666668,73.04166666666667,138.75
4,5,2015-09-26,2015-10-01,10.291666666666666,53.015630486226335,65.09564167484605,63.052886126625154,45.83333333333334,27.625,19.08333333333333,89.875,28.66666666666667,115.875,79.70833333333333,80.29166666666667,19.041666666666668,73.04166666666667,83.20165803583596,85.19746513286032,61.7344492120252,45.83333333333334,27.625,19.08333333333333,89.875,28.66666666666667,115.875,79.70833333333333,80.29166666666667,19.041666666666668,73.04166666666667
5,6,2015-09-26,2015-10-02,23.08333333333333,14.933339488062693,53.015630486226335,65.09564167484605,63.052886126625154,45.83333333333334,27.625,19.08333333333333,89.875,28.66666666666667,115.875,79.70833333333333,80.29166666666667,19.041666666666668,94.10626485667876,83.20165803583596,85.19746513286032,61.7344492120252,45.83333333333334,27.625,19.08333333333333,89.875,28.66666666666667,115.875,79.70833333333333,80.29166666666667,19.041666666666668
6,7,2015-09-26,2015-10-03,23.08333333333333,19.17138536436798,14.933339488062693,53.015630486226335,65.09564167484605,63.052886126625154,45.83333333333334,27.625,19.08333333333333,89.875,28.66666666666667,115.875,79.70833333333333,80.29166666666667,87.75434764645973,94.10626485667876,83.20165803583596,85.19746513286032,61.7344492120252,45.83333333333334,27.625,19.08333333333333,89.875,28.66666666666667,115.875,79.70833333333333,80.29166666666667
0,1,2015-10-03,2015-10-04,109.70833333333331,23.08333333333333,23.08333333333333,10.291666666666666,23.375,41.5,47.66666666666666,45.83333333333334,27.625,19.08333333333333,89.875,28.66666666666667,115.875,79.70833333333333,23.08333333333333,23.08333333333333,10.291666666666666,23.375,41.5,47.66666666666666,45.83333333333334,27.625,19.08333333333333,89.875,28.66666666666667,115.875,79.70833333333333
1,2,2015-10-03,2015-10-05,202.5,109.70833333333331,23.08333333333333,23.08333333333333,10.291666666666666,23.375,41.5,47.66666666666666,45.83333333333334,27.625,19.08333333333333,89.875,28.66666666666667,115.875,109.70833333333331,23.08333333333333,23.08333333333333,10.291666666666666,23.375,41.5,47.66666666666666,45.83333333333334,27.625,19.08333333333333,89.875,28.66666666666667,115.875
2,3,2015-10-03,2015-10-06,267.7083333333333,120.2902214865754,109.70833333333331,23.08333333333333,23.08333333333333,10.291666666666666,23.375,41.5,47.66666666666666,45.83333333333334,27.625,19.08333333333333,89.875,28.66666666666667,126.38226847023091,109.70833333333331,23.08333333333333,23.08333333333333,10.291666666666666,23.375,41.5,47.66666666666666,45.83333333333334,27.625,19.08333333333333,89.875,28.66666666666667
3,4,2015-10-03,2015-10-07,219.95833333333331,135.0411628712496,120.2902214865754,109.70833333333331,23.08333333333333,23.08333333333333,10.291666666666666,23.375,41.5,47.66666666666666,45.83333333333334,27.625,19.08333333333333,89.875,104.27699592084713,126.38226847023091,109.70833333333331,23.08333333333333,23.08333333333333,10.291666666666666,23.375,41.5,47.66666666666666,45.83333333333334,27.625,19.08333333333333,89.875
4,5,2015-10-03,2015-10-08,8.958333333333334,147.97879505389542,135.0411628712496,120.2902214865754,109.70833333333331,23.08333333333333,23.08333333333333,10.291666666666666,23.375,41.5,47.66666666666666,45.83333333333334,27.625,19.08333333333333,110.62214169540597,104.27699592084713,126.38226847023091,109.70833333333331,23.08333333333333,23.08333333333333,10.291666666666666,23.375,41.5,47.66666666666666,45.83333333333334,27.625,19.08333333333333
5,6,2015-10-03,2015-10-09,17.708333333333332,232.75323720263862,147.97879505389542,135.0411628712496,120.2902214865754,109.70833333333331,23.08333333333333,23.08333333333333,10.291666666666666,23.375,41.5,47.66666666666666,45.83333333333334,27.625,101.97379305120428,110.62214169540597,104.27699592084713,126.38226847023091,109.70833333333331,23.08333333333333,23.08333333333333,10.291666666666666,23.375,41.5,47.66666666666666,45.83333333333334,27.625
6,7,2015-10-03,2015-10-10,6.395833333333332,175.9860187175414,232.75323720263862,147.97879505389542,135.0411628712496,120.2902214865754,109.70833333333331,23.08333333333333,23.08333333333333,10.291666666666666,23.375,41.5,47.66666666666666,45.83333333333334,112.44615348692827,101.97379305120428,110.62214169540597,104.27699592084713,126.38226847023091,109.70833333333331,23.08333333333333,23.08333333333333,10.291666666666666,23.375,41.5,47.66666666666666,45.83333333333334
0,1,2015-10-10,2015-10-11,7.041666666666668,6.395833333333332,17.708333333333332,8.958333333333334,219.95833333333331,267.7083333333333,202.5,109.70833333333331,23.08333333333333,23.08333333333333,10.291666666666666,23.375,41.5,47.66666666666666,6.395833333333332,17.708333333333332,8.958333333333334,219.95833333333331,267.7083333333333,202.5,109.70833333333331,23.08333333333333,23.08333333333333,10.291666666666666,23.375,41.5,47.66666666666666
1,2,2015-10-10,2015-10-12,13.708333333333336,7.041666666666668,6.395833333333332,17.708333333333332,8.958333333333334,219.95833333333331,267.7083333333333,202.5,109.70833333333331,23.08333333333333,23.08333333333333,10.291666666666666,23.375,41.5,7.041666666666668,6.395833333333332,17.708333333333332,8.958333333333334,219.95833333333331,267.7083333333333,202.5,109.70833333333331,23.08333333333333,23.08333333333333,10.291666666666666,23.375,41.5
2,3,2015-10-10,2015-10-13,40.458333333333336,51.54254003915874,7.041666666666668,6.395833333333332,17.708333333333332,8.958333333333334,219.95833333333331,267.7083333333333,202.5,109.70833333333331,23.08333333333333,23.08333333333333,10.291666666666666,23.375,55.76484322076411,7.041666666666668,6.395833333333332,17.708333333333332,8.958333333333334,219.95833333333331,267.7083333333333,202.5,109.70833333333331,23.08333333333333,23.08333333333333,10.291666666666666,23.375
3,4,2015-10-10,2015-10-14,115.5,-11.266960635206324,51.54254003915874,7.041666666666668,6.395833333333332,17.708333333333332,8.958333333333334,219.95833333333331,267.7083333333333,202.5,109.70833333333331,23.08333333333333,23.08333333333333,10.291666666666666,103.13699487817632,55.76484322076411,7.041666666666668,6.395833333333332,17.708333333333332,8.958333333333334,219.95833333333331,267.7083333333333,202.5,109.70833333333331,23.08333333333333,23.08333333333333,10.291666666666666
4,5,2015-10-10,2015-10-15,112.58333333333331,-0.45978658391179295,-11.266960635206324,51.54254003915874,7.041666666666668,6.395833333333332,17.708333333333332,8.958333333333334,219.95833333333331,267.7083333333333,202.5,109.70833333333331,23.08333333333333,23.08333333333333,109.21086827743993,103.13699487817632,55.76484322076411,7.041666666666668,6.395833333333332,17.708333333333332,8.958333333333334,219.95833333333331,267.7083333333333,202.5,109.70833333333331,23.08333333333333,23.08333333333333
5,6,2015-10-10,2015-10-16,214.5,13.9307167712196,-0.45978658391179295,-11.266960635206324,51.54254003915874,7.041666666666668,6.395833333333332,17.708333333333332,8.958333333333334,219.95833333333331,267.7083333333333,202.5,109.70833333333331,23.08333333333333,120.95197577618248,109.21086827743993,103.13699487817632,55.76484322076411,7.041666666666668,6.395833333333332,17.708333333333332,8.958333333333334,219.95833333333331,267.7083333333333,202.5,109.70833333333331,23.08333333333333
6,7,2015-10-10,2015-10-17,302.6666666666667,6.508310616594471,13.9307167712196,-0.45978658391179295,-11.266960635206324,51.54254003915874,7.041666666666668,6.395833333333332,17.708333333333332,8.958333333333334,219.95833333333331,267.7083333333333,202.5,109.70833333333331,111.88519420807356,120.95197577618248,109.21086827743993,103.13699487817632,55.76484322076411,7.041666666666668,6.395833333333332,17.708333333333332,8.958333333333334,219.95833333333331,267.7083333333333,202.5,109.70833333333331
0,1,2015-10-17,2015-10-18,51.25,302.6666666666667,214.5,112.58333333333331,115.5,40.458333333333336,13.708333333333336,7.041666666666668,6.395833333333332,17.708333333333332,8.958333333333334,219.95833333333331,267.7083333333333,202.5,302.6666666666667,214.5,112.58333333333331,115.5,40.458333333333336,13.708333333333336,7.041666666666668,6.395833333333332,17.708333333333332,8.958333333333334,219.95833333333331,267.7083333333333,202.5
1,2,2015-10-17,2015-10-19,63.5,51.25,302.6666666666667,214.5,112.58333333333331,115.5,40.458333333333336,13.708333333333336,7.041666666666668,6.395833333333332,17.708333333333332,8.958333333333334,219.95833333333331,267.7083333333333,51.25,302.6666666666667,214.5,112.58333333333331,115.5,40.458333333333336,13.708333333333336,7.041666666666668,6.395833333333332,17.708333333333332,8.958333333333334,219.95833333333331,267.7083333333333
2,3,2015-10-17,2015-10-20,75.16666666666667,139.39987703003067,51.25,302.6666666666667,214.5,112.58333333333331,115.5,40.458333333333336,13.708333333333336,7.041666666666668,6.395833333333332,17.708333333333332,8.958333333333334,219.95833333333331,47.57518931659767,51.25,302.6666666666667,214.5,112.58333333333331,115.5,40.458333333333336,13.708333333333336,7.041666666666668,6.395833333333332,17.708333333333332,8.958333333333334,219.95833333333331
3,4,2015-10-17,2015-10-21,52.125,126.29486123207406,139.39987703003067,51.25,302.6666666666667,214.5,112.58333333333331,115.5,40.458333333333336,13.708333333333336,7.041666666666668,6.395833333333332,17.708333333333332,8.958333333333334,76.66756371536322,47.57518931659767,51.25,302.6666666666667,214.5,112.58333333333331,115.5,40.458333333333336,13.708333333333336,7.041666666666668,6.395833333333332,17.708333333333332,8.958333333333334
4,5,2015-10-17,2015-10-22,29.91666666666667,97.77332307493057,126.29486123207406,139.39987703003067,51.25,302.6666666666667,214.5,112.58333333333331,115.5,40.458333333333336,13.708333333333336,7.041666666666668,6.395833333333332,17.708333333333332,106.24873224262771,76.66756371536322,47.57518931659767,51.25,302.6666666666667,214.5,112.58333333333331,115.5,40.458333333333336,13.708333333333336,7.041666666666668,6.395833333333332,17.708333333333332
5,6,2015-10-17,2015-10-23,51.625,94.10594418922315,97.77332307493057,126.29486123207406,139.39987703003067,51.25,302.6666666666667,214.5,112.58333333333331,115.5,40.458333333333336,13.708333333333336,7.041666666666668,6.395833333333332,108.03580906502981,106.24873224262771,76.66756371536322,47.57518931659767,51.25,302.6666666666667,214.5,112.58333333333331,115.5,40.458333333333336,13.708333333333336,7.041666666666668,6.395833333333332
6,7,2015-10-17,2015-10-24,51.08333333333334,33.60106900113102,94.10594418922315,97.77332307493057,126.29486123207406,139.39987703003067,51.25,302.6666666666667,214.5,112.58333333333331,115.5,40.458333333333336,13.708333333333336,7.041666666666668,114.18616077369128,108.03580906502981,106.24873224262771,76.66756371536322,47.57518931659767,51.25,302.6666666666667,214.5,112.58333333333331,115.5,40.458333333333336,13.708333333333336,7.041666666666668
0,1,2015-10-24,2015-10-25,30.29166666666667,51.08333333333334,51.625,29.91666666666667,52.125,75.16666666666667,63.5,51.25,302.6666666666667,214.5,112.58333333333331,115.5,40.458333333333336,13.708333333333336,51.08333333333334,51.625,29.91666666666667,52.125,75.16666666666667,63.5,51.25,302.6666666666667,214.5,112.58333333333331,115.5,40.458333333333336,13.708333333333336
1,2,2015-10-24,2015-10-26,30.58333333333333,30.29166666666667,51.08333333333334,51.625,29.91666666666667,52.125,75.16666666666667,63.5,51.25,302.6666666666667,214.5,112.58333333333331,115.5,40.458333333333336,30.29166666666667,51.08333333333334,51.625,29.91666666666667,52.125,75.16666666666667,63.5,51.25,302.6666666666667,214.5,112.58333333333331,115.5,40.458333333333336
2,3,2015-10-24,2015-10-27,14.708333333333336,107.97785460312045,30.29166666666667,51.08333333333334,51.625,29.91666666666667,52.125,75.16666666666667,63.5,51.25,302.6666666666667,214.5,112.58333333333331,115.5,55.777492955819774,30.29166666666667,51.08333333333334,51.625,29.91666666666667,52.125,75.16666666666667,63.5,51.25,302.6666666666667,214.5,112.58333333333331,115.5
3,4,2015-10-24,2015-10-28,7.75,92.58248159340151,107.97785460312045,30.29166666666667,51.08333333333334,51.625,29.91666666666667,52.125,75.16666666666667,63.5,51.25,302.6666666666667,214.5,112.58333333333331,67.04748735688578,55.777492955819774,30.29166666666667,51.08333333333334,51.625,29.91666666666667,52.125,75.16666666666667,63.5,51.25,302.6666666666667,214.5,112.58333333333331
4,5,2015-10-24,2015-10-29,9.166666666666666,99.89796414044851,92.58248159340151,107.97785460312045,30.29166666666667,51.08333333333334,51.625,29.91666666666667,52.125,75.16666666666667,63.5,51.25,302.6666666666667,214.5,73.96605152493265,67.04748735688578,55.777492955819774,30.29166666666667,51.08333333333334,51.625,29.91666666666667,52.125,75.16666666666667,63.5,51.25,302.6666666666667,214.5
5,6,2015-10-24,2015-10-30,25.66666666666667,68.80522998644491,99.89796414044851,92.58248159340151,107.97785460312045,30.29166666666667,51.08333333333334,51.625,29.91666666666667,52.125,75.16666666666667,63.5,51.25,302.6666666666667,69.89249138670239,73.96605152493265,67.04748735688578,55.777492955819774,30.29166666666667,51.08333333333334,51.625,29.91666666666667,52.125,75.16666666666667,63.5,51.25,302.6666666666667
6,7,2015-10-24,2015-10-31,45.5,88.75000138829945,68.80522998644491,99.89796414044851,92.58248159340151,107.97785460312045,30.29166666666667,51.08333333333334,51.625,29.91666666666667,52.125,75.16666666666667,63.5,51.25,68.7390825740082,69.89249138670239,73.96605152493265,67.04748735688578,55.777492955819774,30.29166666666667,51.08333333333334,51.625,29.91666666666667,52.125,75.16666666666667,63.5,51.25
0,1,2015-10-31,2015-11-01,75.5,45.5,25.66666666666667,9.166666666666666,7.75,14.708333333333336,30.58333333333333,30.29166666666667,51.08333333333334,51.625,29.91666666666667,52.125,75.16666666666667,63.5,45.5,25.66666666666667,9.166666666666666,7.75,14.708333333333336,30.58333333333333,30.29166666666667,51.08333333333334,51.625,29.91666666666667,52.125,75.16666666666667,63.5
1,2,2015-10-31,2015-11-02,90.79166666666669,75.5,45.5,25.66666666666667,9.166666666666666,7.75,14.708333333333336,30.58333333333333,30.29166666666667,51.08333333333334,51.625,29.91666666666667,52.125,75.16666666666667,75.5,45.5,25.66666666666667,9.166666666666666,7.75,14.708333333333336,30.58333333333333,30.29166666666667,51.08333333333334,51.625,29.91666666666667,52.125,75.16666666666667
2,3,2015-10-31,2015-11-03,165.29166666666666,80.88421072080077,75.5,45.5,25.66666666666667,9.166666666666666,7.75,14.708333333333336,30.58333333333333,30.29166666666667,51.08333333333334,51.625,29.91666666666667,52.125,90.36118021399699,75.5,45.5,25.66666666666667,9.166666666666666,7.75,14.708333333333336,30.58333333333333,30.29166666666667,51.08333333333334,51.625,29.91666666666667,52.125
3,4,2015-10-31,2015-11-04,207.58333333333331,35.56631735909456,80.88421072080077,75.5,45.5,25.66666666666667,9.166666666666666,7.75,14.708333333333336,30.58333333333333,30.29166666666667,51.08333333333334,51.625,29.91666666666667,81.65698671566223,90.36118021399699,75.5,45.5,25.66666666666667,9.166666666666666,7.75,14.708333333333336,30.58333333333333,30.29166666666667,51.08333333333334,51.625,29.91666666666667
4,5,2015-10-31,2015-11-05,102.79166666666669,28.430250170462028,35.56631735909456,80.88421072080077,75.5,45.5,25.66666666666667,9.166666666666666,7.75,14.708333333333336,30.58333333333333,30.29166666666667,51.08333333333334,51.625,85.42524510059398,81.65698671566223,90.36118021399699,75.5,45.5,25.66666666666667,9.166666666666666,7.75,14.708333333333336,30.58333333333333,30.29166666666667,51.08333333333334,51.625
5,6,2015-10-31,2015-11-06,17.25,89.57751231953509,28.430250170462028,35.56631735909456,80.88421072080077,75.5,45.5,25.66666666666667,9.166666666666666,7.75,14.708333333333336,30.58333333333333,30.29166666666667,51.08333333333334,76.89411857647224,85.42524510059398,81.65698671566223,90.36118021399699,75.5,45.5,25.66666666666667,9.166666666666666,7.75,14.708333333333336,30.58333333333333,30.29166666666667,51.08333333333334
6,7,2015-10-31,2015-11-07,15.333333333333336,24.199410212808665,89.57751231953509,28.430250170462028,35.56631735909456,80.88421072080077,75.5,45.5,25.66666666666667,9.166666666666666,7.75,14.708333333333336,30.58333333333333,30.29166666666667,82.71065236009315,76.89411857647224,85.42524510059398,81.65698671566223,90.36118021399699,75.5,45.5,25.66666666666667,9.166666666666666,7.75,14.708333333333336,30.58333333333333,30.29166666666667
0,1,2015-11-07,2015-11-08,54.41666666666666,15.333333333333336,17.25,102.79166666666669,207.58333333333331,165.29166666666666,90.79166666666669,75.5,45.5,25.66666666666667,9.166666666666666,7.75,14.708333333333336,30.58333333333333,15.333333333333336,17.25,102.79166666666669,207.58333333333331,165.29166666666666,90.79166666666669,75.5,45.5,25.66666666666667,9.166666666666666,7.75,14.708333333333336,30.58333333333333
1,2,2015-11-07,2015-11-09,144.20833333333334,54.41666666666666,15.333333333333336,17.25,102.79166666666669,207.58333333333331,165.29166666666666,90.79166666666669,75.5,45.5,25.66666666666667,9.166666666666666,7.75,14.708333333333336,54.41666666666666,15.333333333333336,17.25,102.79166666666669,207.58333333333331,165.29166666666666,90.79166666666669,75.5,45.5,25.66666666666667,9.166666666666666,7.75,14.708333333333336
2,3,2015-11-07,2015-11-10,136.125,54.45255353834051,54.41666666666666,15.333333333333336,17.25,102.79166666666669,207.58333333333331,165.29166666666666,90.79166666666669,75.5,45.5,25.66666666666667,9.166666666666666,7.75,65.33649422995579,54.41666666666666,15.333333333333336,17.25,102.79166666666669,207.58333333333331,165.29166666666666,90.79166666666669,75.5,45.5,25.66666666666667,9.166666666666666,7.75
3,4,2015-11-07,2015-11-11,117.70833333333331,39.6837859652056,54.45255353834051,54.41666666666666,15.333333333333336,17.25,102.79166666666669,207.58333333333331,165.29166666666666,90.79166666666669,75.5,45.5,25.66666666666667,9.166666666666666,63.93013896658662,65.33649422995579,54.41666666666666,15.333333333333336,17.25,102.79166666666669,207.58333333333331,165.29166666666666,90.79166666666669,75.5,45.5,25.66666666666667,9.166666666666666
4,5,2015-11-07,2015-11-12,165.58333333333334,2.756874485667204,39.6837859652056,54.45255353834051,54.41666666666666,15.333333333333336,17.25,102.79166666666669,207.58333333333331,165.29166666666666,90.79166666666669,75.5,45.5,25.66666666666667,63.905384417089266,63.93013896658662,65.33649422995579,54.41666666666666,15.333333333333336,17.25,102.79166666666669,207.58333333333331,165.29166666666666,90.79166666666669,75.5,45.5,25.66666666666667
5,6,2015-11-07,2015-11-13,206.66666666666663,-12.353377479925555,2.756874485667204,39.6837859652056,54.45255353834051,54.41666666666666,15.333333333333336,17.25,102.79166666666669,207.58333333333331,165.29166666666666,90.79166666666669,75.5,45.5,62.10053875437557,63.905384417089266,63.93013896658662,65.33649422995579,54.41666666666666,15.333333333333336,17.25,102.79166666666669,207.58333333333331,165.29166666666666,90.79166666666669,75.5,45.5
6,7,2015-11-07,2015-11-14,259.2916666666667,43.036374130842184,-12.353377479925555,2.756874485667204,39.6837859652056,54.45255353834051,54.41666666666666,15.333333333333336,17.25,102.79166666666669,207.58333333333331,165.29166666666666,90.79166666666669,75.5,64.02281539218812,62.10053875437557,63.905384417089266,63.93013896658662,65.33649422995579,54.41666666666666,15.333333333333336,17.25,102.79166666666669,207.58333333333331,165.29166666666666,90.79166666666669,75.5
0,1,2015-11-14,2015-11-15,202.08333333333331,259.2916666666667,206.66666666666663,165.58333333333334,117.70833333333331,136.125,144.20833333333334,54.41666666666666,15.333333333333336,17.25,102.79166666666669,207.58333333333331,165.29166666666666,90.79166666666669,259.2916666666667,206.66666666666663,165.58333333333334,117.70833333333331,136.125,144.20833333333334,54.41666666666666,15.333333333333336,17.25,102.79166666666669,207.58333333333331,165.29166666666666,90.79166666666669
