,wind_dir,year,month,season,pm25,dew_point,humidity,pressure,temp,wind_speed,precipitation,cum_precipitation
2014-09-02,NE,2014,9,3,25.541666666666668,18.75,90.45833333333333,1010.5416666666666,20.333333333333332,2.421666666666667,1.675,31.8
2014-09-03,NW,2014,9,3,13.166666666666666,13.916666666666666,61.083333333333336,1009.2083333333334,23.083333333333332,8.568333333333335,0.0,0.0
2014-09-04,SE,2014,9,3,43.416666666666664,15.458333333333334,63.333333333333336,1004.9166666666666,24.333333333333332,7.672916666666665,0.0,0.0
2014-09-05,SE,2014,9,3,96.08333333333333,18.125,70.91666666666667,1009.2083333333334,23.833333333333332,14.847916666666663,0.0,0.0
2014-09-06,SE,2014,9,3,134.58333333333334,19.833333333333332,75.75,1010.8333333333334,24.541666666666668,9.911249999999999,0.0,0.0
2014-09-07,SE,2014,9,3,141.41666666666666,19.583333333333332,73.20833333333333,1007.5833333333334,24.958333333333332,16.65458333333334,0.0,0.0
2014-09-08,NW,2014,9,3,8.916666666666666,9.125,44.583333333333336,1009.9166666666666,23.083333333333332,7.114999999999999,0.0,0.0
2014-09-09,SE,2014,9,3,39.791666666666664,13.125,60.166666666666664,1009.875,21.916666666666668,6.799166666666667,0.0,0.0
2014-09-10,SE,2014,9,3,69.16666666666667,15.083333333333334,63.5,1013.5833333333334,22.833333333333332,9.982083333333334,0.0,0.0
2014-09-11,cv,2014,9,3,95.08333333333333,16.833333333333332,72.875,1013.8333333333334,21.958333333333332,3.3124999999999996,0.0,0.0
2014-09-12,cv,2014,9,3,68.08333333333333,17.5,78.70833333333333,1014.625,21.416666666666668,4.692916666666666,0.03333333333333333,0.8
2014-09-13,SE,2014,9,3,64.5,15.666666666666666,69.25,1014.2916666666666,22.208333333333332,12.776666666666666,0.0,0.0
2014-09-14,NE,2014,9,3,44.583333333333336,11.333333333333334,61.5,1016.9583333333334,19.916666666666668,5.361666666666667,0.0,0.0
2014-09-15,NW,2014,9,3,18.083333333333332,5.5,46.041666666666664,1018.1666666666666,20.458333333333332,9.04875,0.0,0.0
2014-09-16,SE,2014,9,3,46.645833333333336,10.416666666666666,64.08333333333333,1018.25,17.416666666666668,3.2591666666666668,0.0,0.0
2014-09-17,SE,2014,9,3,36.666666666666664,11.458333333333334,65.5,1020.2083333333334,18.125,4.861666666666667,0.0,0.0
2014-09-18,SE,2014,9,3,68.875,10.166666666666666,60.25,1019.25,19.541666666666668,9.483333333333333,0.0,0.0
2014-09-19,SE,2014,9,3,98.41666666666667,13.791666666666666,75.16666666666667,1012.3333333333334,18.541666666666668,6.053749999999998,0.07916666666666666,1.9
2014-09-20,cv,2014,9,3,138.70833333333334,16.458333333333332,76.5,1010.0416666666666,21.083333333333332,2.177916666666666,0.0,0.0
2014-09-21,SE,2014,9,3,89.70833333333333,15.083333333333334,67.95833333333333,1016.7916666666666,21.208333333333332,10.547916666666667,0.0,0.0
2014-09-22,NE,2014,9,3,108.875,17.041666666666668,81.70833333333333,1018.3333333333334,20.166666666666668,5.515,0.07916666666666666,1.6
2014-09-23,NW,2014,9,3,62.020833333333336,17.083333333333332,93.70833333333333,1017.2916666666666,18.041666666666668,5.7175,0.8041666666666666,10.9
2014-09-24,SE,2014,9,3,33.5,15.583333333333334,77.58333333333333,1016.125,20.0,4.916666666666667,0.41250000000000003,20.8
2014-09-25,SE,2014,9,3,121.25,16.375,87.875,1016.2916666666666,18.416666666666668,3.1112499999999996,0.0,0.0
2014-09-26,SE,2014,9,3,140.29166666666666,16.416666666666668,85.375,1011.2916666666666,18.916666666666668,8.495833333333332,0.17916666666666667,4.3
2014-09-27,NE,2014,9,3,35.583333333333336,11.166666666666666,67.04166666666667,1015.875,18.458333333333332,3.427083333333334,0.004166666666666667,0.1
2014-09-28,SE,2014,9,3,66.875,13.958333333333334,77.54166666666667,1016.125,18.0,6.33125,0.0,0.0
2014-09-29,NE,2014,9,3,52.333333333333336,8.666666666666666,61.5,1018.9583333333334,17.791666666666668,8.119583333333333,0.0,0.0
2014-09-30,SE,2014,9,3,28.291666666666668,2.2916666666666665,50.416666666666664,1026.0416666666667,12.458333333333334,10.826249999999996,0.0,0.0
2014-10-01,NW,2014,10,3,82.70833333333333,8.625,81.79166666666667,1016.4166666666666,11.708333333333334,4.674166666666666,0.525,12.6
2014-10-02,NW,2014,10,3,67.41666666666667,11.333333333333334,80.875,1013.0416666666666,14.875,6.523333333333334,0.004166666666666667,0.1
2014-10-03,cv,2014,10,3,128.33333333333334,12.541666666666666,85.125,1017.375,14.958333333333334,2.306666666666666,0.0375,0.9
2014-10-04,SE,2014,10,3,84.54166666666667,13.416666666666666,91.75,1019.0416666666666,14.625,9.854999999999999,0.012500000000000002,1.0
2014-10-05,NW,2014,10,3,33.833333333333336,7.041666666666667,63.916666666666664,1024.2916666666667,15.125,9.981666666666666,0.0,0.0
2014-10-06,SE,2014,10,3,36.0,4.166666666666667,59.791666666666664,1024.2916666666667,13.333333333333334,6.554999999999999,0.0,0.0
2014-10-07,cv,2014,10,3,152.58333333333334,8.666666666666666,74.5,1019.75,13.5,2.250833333333334,0.0,0.0
2014-10-08,cv,2014,10,3,308.8333333333333,12.041666666666666,83.75,1019.0416666666666,14.833333333333334,2.064166666666667,0.041666666666666664,0.9
2014-10-09,cv,2014,10,3,378.0416666666667,13.458333333333334,86.04166666666667,1019.4583333333334,15.958333333333334,1.4125000000000005,0.0,0.0
2014-10-10,SE,2014,10,3,321.125,14.0,84.66666666666667,1021.7916666666666,16.708333333333332,2.9608333333333334,0.0,0.0
2014-10-11,SE,2014,10,3,184.25,12.541666666666666,78.125,1021.875,16.958333333333332,10.708750000000002,0.0,0.0
2014-10-12,NW,2014,10,3,6.791666666666667,0.625,40.708333333333336,1030.375,14.791666666666666,21.589583333333334,0.0,0.0
2014-10-13,NW,2014,10,3,16.666666666666668,-3.4583333333333335,45.083333333333336,1027.125,9.791666666666666,17.396666666666672,0.0,0.0
2014-10-14,cv,2014,10,3,51.833333333333336,1.0416666666666667,52.416666666666664,1019.1666666666666,12.208333333333334,7.800833333333334,0.0,0.0
2014-10-15,NW,2014,10,3,49.041666666666664,-1.4583333333333333,46.875,1015.375,13.791666666666666,31.526666666666667,0.0,0.0
2014-10-16,SE,2014,10,3,42.625,-1.3333333333333333,45.875,1020.8333333333334,12.25,17.53875,0.0,0.0
2014-10-17,cv,2014,10,3,117.58333333333333,4.541666666666667,60.208333333333336,1016.0,13.25,3.145416666666667,0.0,0.0
2014-10-18,cv,2014,10,3,211.58333333333334,8.291666666666666,68.29166666666667,1016.375,14.833333333333334,2.884583333333334,0.0,0.0
2014-10-19,SE,2014,10,3,273.9583333333333,12.041666666666666,76.45833333333333,1014.3333333333334,16.291666666666668,5.4004166666666675,0.0,0.0
2014-10-20,SE,2014,10,3,210.91666666666666,12.416666666666666,85.58333333333333,1018.2083333333334,14.833333333333334,6.945833333333333,0.0,0.0
2014-10-21,SE,2014,10,3,45.208333333333336,0.625,48.166666666666664,1024.4583333333333,11.916666666666666,16.352083333333333,0.0,0.0
2014-10-22,cv,2014,10,3,94.875,4.833333333333333,69.70833333333333,1022.375,10.083333333333334,3.9995833333333337,0.0,0.0
2014-10-23,cv,2014,10,3,147.25,7.875,73.95833333333333,1015.125,12.5,1.7845833333333336,0.0,0.0
2014-10-24,NW,2014,10,3,267.8333333333333,9.833333333333334,85.95833333333333,1011.3333333333334,12.166666666666666,4.7145833333333345,0.0,0.0
2014-10-25,NW,2014,10,3,366.9583333333333,11.416666666666666,88.29166666666667,1011.4166666666666,13.416666666666666,4.155,0.0,0.0
2014-10-26,NE,2014,10,3,71.5,-4.833333333333333,36.208333333333336,1023.875,13.833333333333334,26.763333333333325,0.0,0.0
2014-10-27,SE,2014,10,3,33.0,-7.708333333333333,30.458333333333332,1031.5833333333333,9.916666666666666,15.006666666666666,0.0,0.0
2014-10-28,SE,2014,10,3,69.33333333333333,2.125,63.291666666666664,1027.125,9.125,2.7895833333333333,0.0,0.0
2014-10-29,cv,2014,10,3,135.58333333333334,5.333333333333333,71.29166666666667,1024.0,10.708333333333334,2.9933333333333336,0.0,0.0
2014-10-30,cv,2014,10,3,190.16666666666666,7.208333333333333,71.625,1022.5833333333334,12.208333333333334,1.6550000000000002,0.0,0.0
2014-10-31,cv,2014,10,3,185.5,9.5,78.625,1020.4583333333334,13.083333333333334,2.7170833333333335,0.0,0.0
2014-11-01,NW,2014,11,3,43.208333333333336,-0.625,52.416666666666664,1019.2916666666666,11.666666666666666,27.545833333333334,0.0,0.0
2014-11-02,NW,2014,11,3,7.958333333333333,-10.0,22.958333333333332,1022.875,10.833333333333334,160.82333333333335,0.0,0.0
2014-11-03,cv,2014,11,3,27.208333333333332,-4.125,46.5,1020.125,9.583333333458334,4.448333333333334,0.0,0.0
2014-11-04,cv,2014,11,3,131.70833333333334,0.5,67.125,1015.625,6.958333333333333,3.0333333333333337,0.0,0.0
2014-11-05,NW,2014,11,3,70.08333333333333,-3.7083333333333335,44.625,1017.6666666666666,11.125,13.149583333333334,0.0,0.0
2014-11-06,NE,2014,11,3,15.208333333333334,-8.708333333333334,34.208333333333336,1029.5833333333333,7.125,20.599999999999998,0.0,0.0
2014-11-07,cv,2014,11,3,53.083333333333336,-4.083333333333333,55.041666666666664,1031.7083333333333,4.666666666666667,2.265,0.0,0.0
2014-11-08,NW,2014,11,3,80.25,-1.9583333333333333,65.20833333333333,1027.7916666666667,4.833333333333333,5.010416666666668,0.0,0.0
2014-11-09,NW,2014,11,3,65.5,-3.875,56.833333333333336,1025.375,6.083333333333333,7.524999999999998,0.008333333333333333,0.2
2014-11-10,NW,2014,11,3,81.33333333333333,-3.7083333333333335,51.458333333333336,1021.5,7.041666666666667,5.366250000000001,0.0,0.0
2014-11-11,NW,2014,11,3,43.708333333333336,-5.875,40.916666666666664,1018.5833333333334,8.583333333333334,54.96916666666667,0.0,0.0
2014-11-12,NW,2014,11,3,6.541666666666667,-17.75,17.041666666666668,1025.3333333333333,5.458333333333333,211.0475,0.0,0.0
2014-11-13,NW,2014,11,3,27.291666666666668,-12.166666666666666,30.0,1024.9583333333333,5.666666666666667,11.584583333333335,0.0,0.0
2014-11-14,NW,2014,11,3,46.166666666666664,-10.208333333333334,37.208333333333336,1026.375,4.708333333333333,7.006666666666667,0.0,0.0
2014-11-15,NW,2014,11,3,173.79166666666666,-5.375,50.875,1027.6666666666667,4.083333333333333,2.9966666666666666,0.0,0.0
2014-11-16,NW,2014,11,3,111.5,-4.875,48.75,1026.0416666666667,6.166666666666667,28.66291666666667,0.0,0.0
2014-11-17,NW,2014,11,3,26.708333333333332,-8.916666666666666,35.416666666666664,1030.5833333333333,6.291666666666667,30.63874999999999,0.0,0.0
2014-11-18,NW,2014,11,3,91.0,-6.75,48.833333333333336,1029.0416666666667,4.166666666666667,5.84708333333333,0.006250000000000001,0.1
2014-11-19,cv,2014,11,3,327.0416666666667,-2.0416666666666665,71.91666666666667,1023.0,2.625,1.506666666666667,0.0,0.0
2014-11-20,cv,2014,11,3,333.72115384615387,-0.5,79.83333333333333,1017.5416666666666,2.8333333333333335,2.511666666666667,0.0,0.0
2014-11-21,NW,2014,11,3,155.3621794871795,-6.375,52.208333333333336,1020.625,5.416666666666667,5.7,0.0,0.0
2014-11-22,NW,2014,11,3,48.083333333333336,-8.875,39.5,1026.75,5.083333333333333,12.149583333333334,0.0,0.0
2014-11-23,cv,2014,11,3,133.58333333333334,0.20833333333333334,78.83333333333333,1025.5,3.6666666666666665,4.191666666666669,0.0,0.0
2014-11-24,NW,2014,11,3,89.875,-7.083333333333333,52.375,1026.8333333333333,3.9583333333333335,8.531666666666665,0.0,0.0
2014-11-25,cv,2014,11,3,182.875,-1.5833333333333333,71.20833333333333,1020.6666666666666,3.2083333333333335,4.056666666666667,0.0,0.0
2014-11-26,cv,2014,11,3,308.2916666666667,-0.25,81.375,1016.4166666666666,2.75,2.305416666666667,0.0,0.0
2014-11-27,NE,2014,11,3,62.25,-12.666666666666666,29.833333333333332,1023.7083333333334,5.5,9.517916666666666,0.0,0.0
2014-11-28,NW,2014,11,3,103.08333333333333,-5.5,48.458333333333336,1020.7916666666666,4.75,13.615416666666667,0.0,0.0
2014-11-29,cv,2014,11,3,302.5,0.041666666666666664,86.625,1020.6666666666666,1.9583333333333333,3.6112500000000005,0.020833333333333332,0.5
2014-11-30,NW,2014,11,3,83.33333333333333,-12.916666666666666,42.083333333333336,1023.2916666666666,3.5,65.90708333333333,0.0,0.0
2014-12-01,NW,2014,12,4,13.666666666666666,-22.375,21.5,1031.75,-3.5416666666666665,299.76250000000005,0.0,0.0
2014-12-02,NW,2014,12,4,56.291666666666664,-19.5,31.958333333333332,1027.8333333333333,-5.0,38.071249999999985,0.0,0.0
2014-12-03,NW,2014,12,4,20.708333333333332,-22.25,22.5,1026.625,-2.7916666666666665,53.08041666666668,0.0,0.0
2014-12-04,NW,2014,12,4,9.0,-22.416666666666668,19.291666666666668,1027.375,-2.0,60.92458333333334,0.0,0.0
2014-12-05,NW,2014,12,4,41.958333333333336,-20.25,26.375,1027.2083333333333,-2.75,14.563333333333338,0.0,0.0
2014-12-06,cv,2014,12,4,68.95833333333333,-16.541666666666668,34.791666666666664,1026.2916666666667,-1.9583333333333333,4.210833333333333,0.0,0.0
2014-12-07,NW,2014,12,4,51.75,-12.875,40.416666666666664,1026.75,0.9166666666666666,26.038750000000004,0.0,0.0
2014-12-08,NW,2014,12,4,77.85416666666667,-13.291666666666666,43.791666666666664,1033.875,-2.1666666666666665,7.44958333333333,0.0,0.0
2014-12-09,cv,2014,12,4,313.1875,-8.583333333333334,65.16666666666667,1033.8333333333333,-2.9583333333333335,2.2500000000000004,0.0,0.0
2014-12-10,NW,2014,12,4,130.75,-12.041666666666666,49.916666666666664,1028.0,-0.25,37.244166666666665,0.0,0.0
2014-12-11,NW,2014,12,4,24.375,-17.041666666666668,26.875,1031.2916666666667,0.041666666666666664,63.77541666666667,0.0,0.0
2014-12-12,NW,2014,12,4,13.875,-18.791666666666668,25.125,1027.9583333333333,-0.7916666666666666,62.42708333333335,0.0,0.0
2014-12-13,cv,2014,12,4,51.333333333333336,-15.666666666666666,40.583333333333336,1028.125,-2.9166666666666665,3.1999999999999997,0.0,0.0
2014-12-14,NW,2014,12,4,102.45833333333333,-14.875,40.583333333333336,1026.0416666666667,-1.625,4.248333333333334,0.0,0.0
2014-12-15,NW,2014,12,4,82.04166666666667,-16.541666666666668,32.041666666666664,1028.25,-0.75,67.06916666666667,0.0,0.0
2014-12-16,NW,2014,12,4,11.25,-19.458333333333332,27.291666666666668,1031.2916666666667,-3.2916666666666665,247.5483333333334,0.0,0.0
2014-12-17,SE,2014,12,4,104.83333333333333,-16.0,37.0,1028.7083333333333,-2.9166666666666665,29.870833333333323,0.0,0.0
2014-12-18,NW,2014,12,4,173.16666666666666,-10.083333333333334,60.583333333333336,1028.2916666666667,-3.4166666666666665,4.767500000000002,0.0,0.0
2014-12-19,NW,2014,12,4,66.625,-14.416666666666666,40.291666666666664,1024.8333333333333,-0.2916666666666667,72.06541666666668,0.0,0.0
2014-12-20,NW,2014,12,4,10.708333333333334,-18.583333333333332,26.875,1030.2083333333333,-1.9583333333333333,244.44374999999994,0.0,0.0
2014-12-21,NW,2014,12,4,20.541666666666668,-18.541666666666668,26.208333333333332,1027.5416666666667,-1.7083333333333333,304.14500000000004,0.0,0.0
2014-12-22,cv,2014,12,4,98.95833333333333,-13.375,41.583333333333336,1023.3333333333334,-0.75,4.31625,0.0,0.0
2014-12-23,NW,2014,12,4,96.5,-13.166666666666666,41.75,1020.875,-0.16666666666666666,10.973333333333334,0.0,0.0
2014-12-24,NW,2014,12,4,14.416666666666666,-14.416666666666666,31.75,1031.5,0.8333333333333334,26.39,0.0,0.0
2014-12-25,NW,2014,12,4,30.041666666666668,-13.125,36.583333333333336,1033.0833333333333,0.5,24.641666666666655,0.0,0.0
2014-12-26,cv,2014,12,4,173.16666666666666,-9.583333333333334,59.791666666666664,1031.7083333333333,-2.7916666666666665,2.0425,0.0,0.0
2014-12-27,NW,2014,12,4,247.91666666666666,-9.666666666666666,57.291666666666664,1027.8333333333333,-1.7916666666666667,9.278333333333332,0.0,0.0
2014-12-28,NW,2014,12,4,196.41666666666666,-10.791666666666666,44.208333333333336,1019.9583333333334,1.5833333333333333,10.948749999999999,0.0,0.0
2014-12-29,cv,2014,12,4,151.79166666666666,-12.333333333333334,42.541666666666664,1013.75,0.75,8.0,0.0,0.0
2014-12-30,NW,2014,12,4,38.625,-13.916666666666666,31.375,1019.125,1.875,9.778333333333334,0.0,0.0
2014-12-31,NW,2014,12,4,10.458333333333334,-21.791666666666668,20.375,1032.125,-1.9166666666666667,167.45833333333334,0.0,0.0
2015-01-01,SE,2015,1,4,54.583333333333336,-21.291666666666668,24.541666666666668,1030.9583333333333,-3.375,7.785,0.0,0.0
2015-01-02,NE,2015,1,4,63.541666666666664,-17.541666666666668,27.833333333333332,1029.1666666666667,-0.75,5.569999999999999,0.0,0.0
2015-01-03,cv,2015,1,4,209.25,-13.541666666666666,46.541666666666664,1017.5416666666666,-3.3333333333333335,1.7641666666666664,0.0,0.0
2015-01-04,NW,2015,1,4,201.16666666666666,-12.583333333333334,41.583333333333336,1016.25,-0.25,4.080000000000001,0.0,0.0
2015-01-05,NW,2015,1,4,90.875,-13.166666666666666,32.416666666666664,1019.625,3.25,24.883333333333336,0.0,0.0
2015-01-06,NW,2015,1,4,43.166666666666664,-21.416666666666668,19.416666666666668,1027.6666666666667,-0.5,20.93458333333333,0.0,0.0
2015-01-07,NW,2015,1,4,73.66666666666667,-16.666666666666668,37.708333333333336,1029.6666666666667,-3.0833333333333335,3.407500000000001,0.0,0.0
2015-01-08,cv,2015,1,4,168.25,-11.541666666666666,53.291666666666664,1029.625,-2.7916666666666665,2.6254166666666667,0.0,0.0
2015-01-09,NW,2015,1,4,99.79166666666667,-14.541666666666666,38.0,1028.7916666666667,-0.2916666666666667,19.518333333333334,0.0,0.0
2015-01-10,NW,2015,1,4,178.75,-14.458333333333334,35.625,1022.4583333333334,1.4583333333333333,6.1237499999999985,0.0,0.0
2015-01-11,NE,2015,1,4,34.708333333333336,-14.708333333333334,27.0,1032.5416666666667,2.875,16.07333333333333,0.0,0.0
2015-01-12,SE,2015,1,4,109.16666666666667,-10.041666666666666,56.875,1036.7916666666667,-2.25,8.327916666666665,0.0,0.0
2015-01-13,cv,2015,1,4,194.54166666666666,-8.166666666666666,68.0,1032.2083333333333,-3.0,1.7495833333333335,0.0,0.0
2015-01-14,NW,2015,1,4,238.08333333333334,-8.25,65.875,1030.375,-2.7083333333333335,12.162499999999994,0.0,0.0
2015-01-15,SE,2015,1,4,370.9375,-7.208333333333333,76.83333333333333,1027.7916666666667,-3.75,2.1579166666666665,0.0,0.0
2015-01-16,NW,2015,1,4,88.5,-13.958333333333334,47.041666666666664,1029.25,-1.4583333333333333,58.432916666666664,0.0,0.0
2015-01-17,cv,2015,1,4,72.33333333333333,-15.583333333333334,36.541666666666664,1031.9166666666667,-2.6666666666666665,4.785833333333334,0.0,0.0
2015-01-18,NW,2015,1,4,78.04166666666667,-13.458333333333334,35.125,1020.2083333333334,0.7916666666666666,26.58125,0.0,0.0
2015-01-19,SE,2015,1,4,50.0,-14.166666666666666,35.833333333333336,1025.4166666666667,-0.25,5.269166666666666,0.0,0.0
2015-01-20,NW,2015,1,4,89.0,-10.125,54.541666666666664,1022.7083333333334,-1.8333333333333333,6.441249999999999,0.0,0.0
2015-01-21,NW,2015,1,4,16.458333333333332,-13.791666666666666,37.916666666666664,1027.7083333333333,0.4583333333333333,11.974166666666667,0.0,0.0
2015-01-22,SE,2015,1,4,122.29166666666667,-11.875,50.166666666666664,1024.6666666666667,-2.625,2.68125,0.0,0.0
2015-01-23,cv,2015,1,4,227.16666666666666,-10.625,53.625,1018.9583333333334,-1.875,2.157083333333334,0.0,0.0
2015-01-24,cv,2015,1,4,80.04166666666667,-8.916666666666666,49.708333333333336,1026.2916666666667,1.0833333333333333,3.9808333333333343,0.008333333333333333,0.2
2015-01-25,SE,2015,1,4,126.58333333333333,-3.0416666666666665,77.79166666666667,1024.9583333333333,0.5,3.085833333333334,0.0,0.0
2015-01-26,NW,2015,1,4,88.0,-12.375,51.5,1029.0833333333333,-1.2916666666666667,15.255,0.0,0.0
2015-01-27,NW,2015,1,4,20.916666666666668,-20.416666666666668,29.125,1036.7083333333333,-4.958333333333333,27.489583333333325,0.0,0.0
2015-01-28,NE,2015,1,4,45.333333333333336,-17.958333333333332,30.541666666666668,1034.375,-2.75,6.9316666666666675,0.0,0.0
2015-01-29,NW,2015,1,4,58.625,-13.833333333333334,40.458333333333336,1029.375,-0.20833333333333334,35.27666666666667,0.0,0.0
2015-01-30,NW,2015,1,4,11.375,-20.333333333333332,25.916666666666668,1035.875,-3.125,18.009166666666662,0.0,0.0
2015-01-31,NW,2015,1,4,38.604166666666664,-21.041666666666668,24.0,1038.0833333333333,-2.4166666666666665,7.449583333333332,0.0,0.0
2015-02-01,NW,2015,2,4,84.95833333333333,-18.041666666666668,33.75,1034.8333333333333,-3.5,5.290416666666667,0.0,0.0
2015-02-02,cv,2015,2,4,152.70833333333334,-14.375,40.75,1032.9166666666667,-2.0416666666666665,3.6304166666666666,0.004166666666666667,0.1
2015-02-03,NW,2015,2,4,103.375,-9.166666666666666,54.333333333333336,1031.3333333333333,1.4166666666666667,23.918333333333333,0.0,0.0
2015-02-04,NW,2015,2,4,10.916666666666666,-15.666666666666666,26.833333333333332,1032.0416666666667,1.4583333333333333,181.38000000000002,0.0,0.0
2015-02-05,NW,2015,2,4,27.833333333333332,-13.708333333333334,28.5,1031.6666666666667,3.2083333333333335,79.5741666666667,0.0,0.0
2015-02-06,NW,2015,2,4,73.54166666666667,-12.916666666666666,35.0,1022.625,2.25,8.439166666666667,0.0,0.0
2015-02-07,NW,2015,2,4,8.958333333333334,-17.958333333333332,24.625,1030.1666666666667,0.4583333333333333,21.120416666666667,0.0,0.0
2015-02-08,SE,2015,2,4,29.208333333333332,-24.458333333333332,19.75,1036.0833333333333,-4.125,9.463333333333335,0.0,0.0
2015-02-09,NW,2015,2,4,118.875,-18.541666666666668,32.0,1027.75,-2.8333333333333335,7.508749999999999,0.0,0.0
2015-02-10,NW,2015,2,4,131.375,-15.791666666666666,28.458333333333332,1016.2916666666666,1.9166666666666667,10.470833333333333,0.0,0.0
2015-02-11,NE,2015,2,4,44.645833333333336,-14.416666666666666,26.833333333333332,1016.8333333333334,3.5,6.817083333333334,0.0,0.0
2015-02-12,SE,2015,2,4,35.5,-12.625,35.583333333333336,1019.9166666666666,1.375,4.769166666666667,0.0,0.0
2015-02-13,cv,2015,2,4,145.79166666666666,-9.791666666666666,50.875,1017.2916666666666,0.08333333333333333,3.0137500000000004,0.0,0.0
2015-02-14,cv,2015,2,4,268.5,-8.5,49.833333333333336,1012.4166666666666,1.5,1.8412500000000003,0.0,0.0
2015-02-15,NW,2015,2,4,285.0416666666667,-8.208333333333334,45.833333333333336,1018.4166666666666,2.75,7.432500000000001,0.0,0.0
2015-02-16,NW,2015,2,4,110.875,-10.041666666666666,40.75,1018.2083333333334,4.5,22.295416666666668,0.0,0.0
2015-02-17,NE,2015,2,4,27.458333333333332,-11.041666666666666,29.916666666666668,1023.6666666666666,5.333333333333333,20.319166666666668,0.0,0.0
2015-02-18,NW,2015,2,4,47.416666666666664,-12.333333333333334,29.541666666666668,1030.5,4.5,8.737916666666667,0.0,0.0
2015-02-19,SE,2015,2,4,189.08333333333334,-6.625,59.208333333333336,1028.8333333333333,1.2083333333333333,37.53583333333332,0.008333333333333333,0.1
2015-02-20,SE,2015,2,4,139.04166666666666,-0.5833333333333334,93.58333333333333,1021.6666666666666,0.3333333333333333,8.257499999999999,0.2791666666666666,3.4
2015-02-21,SE,2015,2,4,147.375,-5.208333333333333,72.33333333333333,1017.2916666666666,0.9166666666666666,17.787916666666668,0.012500000000000002,0.2
2015-02-22,NW,2015,2,4,42.708333333333336,-19.666666666666668,21.5,1023.125,-0.375,197.32875000000004,0.0,0.0
2015-02-23,SE,2015,2,4,57.416666666666664,-13.875,38.041666666666664,1020.6666666666666,-0.2916666666666667,20.022499999999997,0.0,0.0
2015-02-24,SE,2015,2,4,169.25,-5.791666666666667,61.541666666666664,1015.3333333333334,0.9166666666666666,4.807083333333334,0.0,0.0
2015-02-25,NW,2015,2,4,61.958333333333336,-14.541666666666666,37.083333333333336,1019.1666666666666,2.6666666666666665,44.80291666666668,0.0,0.0
2015-02-26,NW,2015,2,4,15.291666666666666,-18.666666666666668,24.416666666666668,1026.0,0.4583333333333333,21.771666666666665,0.0,0.0
2015-02-27,SE,2015,2,4,26.833333333333332,-13.625,36.375,1033.0,-0.2916666666666667,14.551249999999998,0.0,0.0
2015-02-28,SE,2015,2,4,141.45833333333334,-2.7083333333333335,87.33333333333333,1026.4166666666667,-0.9166666666666666,32.05708333333333,0.041666666666666664,0.8
2015-03-01,SE,2015,3,1,39.625,-11.291666666666666,39.791666666666664,1020.125,4.708333333333333,22.239583333333332,0.0,0.0
2015-03-02,NW,2015,3,1,63.916666666666664,-11.375,36.208333333333336,1011.6666666666666,5.541666666666667,23.007499999999997,0.0,0.0
2015-03-03,NW,2015,3,1,7.75,-24.041666666666668,12.0,1023.4583333333334,2.3333333333333335,207.58916666666673,0.0,0.0
2015-03-04,NW,2015,3,1,24.25,-23.541666666666668,14.791666666666666,1028.0833333333333,1.125,103.55041666666666,0.0,0.0
2015-03-05,SE,2015,3,1,112.29166666666667,-15.166666666666666,31.833333333333332,1025.7916666666667,1.1666666666666667,18.008333333333333,0.0,0.0
2015-03-06,SE,2015,3,1,207.79166666666666,-8.666666666666666,45.166666666666664,1019.0,2.5416666666666665,11.95458333333333,0.0,0.0
2015-03-07,SE,2015,3,1,228.04166666666666,-3.7916666666666665,55.541666666666664,1018.4583333333334,4.875,9.124999999999998,0.0,0.0
2015-03-08,NW,2015,3,1,113.95833333333333,-9.875,42.25,1022.0833333333334,5.958333333333333,15.944583333333332,0.0,0.0
2015-03-09,NW,2015,3,1,7.541666666666667,-25.708333333333332,12.833333333333334,1035.625,0.08333333333333333,38.08708333333333,0.0,0.0
2015-03-10,cv,2015,3,1,31.5,-20.625,19.291666666666668,1030.25,1.75,9.851249999999999,0.0,0.0
2015-03-11,cv,2015,3,1,46.291666666666664,-18.083333333333332,21.625,1023.0,3.75,6.855833333333333,0.0,0.0
2015-03-12,SE,2015,3,1,77.45833333333333,-12.958333333333334,28.625,1016.7083333333334,5.666666666666667,6.834166666666667,0.0,0.0
2015-03-13,SE,2015,3,1,69.16666666666667,-12.458333333333334,38.583333333333336,1021.6666666666666,5.125,6.7625,0.0,0.0
2015-03-14,SE,2015,3,1,103.83333333333333,-5.791666666666667,49.625,1020.875,4.333333333333333,7.226666666666666,0.0,0.0
2015-03-15,SE,2015,3,1,118.125,-10.041666666666666,32.375,1016.7083333333334,8.833333333333334,15.067916666666667,0.0,0.0
2015-03-16,SE,2015,3,1,216.125,1.2916666666666667,57.75,1012.0,9.5,12.72333333333333,0.0,0.0
2015-03-17,SE,2015,3,1,194.79166666666666,-0.7916666666666666,53.875,1018.875,10.333333333333334,19.892916666666668,0.0,0.0
2015-03-18,SE,2015,3,1,50.791666666666664,-7.708333333333333,31.833333333333332,1016.1666666666666,8.708333333333334,17.17833333333333,0.0,0.0
2015-03-19,SE,2015,3,1,92.58333333333333,-8.041666666666666,29.75,1016.2916666666666,11.0,8.792499999999999,0.0,0.0
2015-03-20,NW,2015,3,1,43.541666666666664,-12.5,18.291666666666668,1017.2083333333334,13.458333333333334,22.7475,0.0,0.0
